CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
7.68E+08,Existing Customer,59,1,1,4,2,41500,1,53,5446,1885,3561,1505,33,0.346
7.72E+08,Existing Customer,43,1,3,6,4,99383,1,31,28700,769,27931,3395,71,0.027
7.81E+08,Existing Customer,41,1,3,7,2,60636,1,30,2888,1676,1212,3798,58,0.58
7.13E+08,Existing Customer,46,1,2,3,2,70790,1,34,9451,1280,8171,3179,79,0.135
7.14E+08,Existing Customer,51,1,3,7,2,88982,1,43,13933,1019,12914,3504,62,0.073
7.13E+08,Existing Customer,44,1,1,4,2,29869,1,33,6130,808,5322,3411,78,0.132
8.27E+08,Existing Customer,40,1,3,3,2,76298,1,36,15008,0,15008,3943,85,0
7.80E+08,Existing Customer,32,1,1,4,2,47363,1,18,4583,1586,2997,2395,57,0.346
7.72E+08,Attrited Customer,48,1,4,6,3,45999,1,37,5268,2191,3077,2138,40,0.416
7.38E+08,Existing Customer,58,1,2,7,2,63271,1,51,14976,1463,13513,1599,36,0.098
7.21E+08,Existing Customer,37,2,3,4,3,20539,1,25,2282,0,2282,2751,68,0
7.20E+08,Attrited Customer,51,1,3,7,2,98058,1,36,5130,0,5130,1434,31,0
7.72E+08,Existing Customer,43,2,3,7,2,36508,1,31,5702,0,5702,3928,75,0
7.08E+08,Existing Customer,41,1,4,6,3,102583,1,30,14480,0,14480,1616,43,0
7.72E+08,Existing Customer,51,1,3,3,1,48219,1,41,7570,1388,6182,3849,70,0.183
7.16E+08,Existing Customer,52,1,2,2,2,114455,1,38,12878,1628,11250,1968,59,0.126
7.09E+08,Existing Customer,61,1,2,4,3,61397,4,48,26218,0,26218,3925,88,0
7.20E+08,Existing Customer,49,1,3,5,3,126442,4,36,34516,1323,33193,3422,78,0.038
7.09E+08,Existing Customer,36,2,3,4,3,46725,1,23,2804,2090,714,2812,77,0.745
7.21E+08,Existing Customer,35,1,1,3,2,47728,1,25,5801,1176,4625,2987,52,0.203
7.20E+08,Existing Customer,63,2,0,4,2,35579,1,53,2271,1278,993,1550,33,0.563
7.19E+08,Existing Customer,36,2,1,5,2,32031,1,23,3107,2354,753,2720,48,0.758
7.10E+08,Existing Customer,33,2,4,3,3,25349,1,22,2001,1217,784,3162,99,0.608
7.88E+08,Existing Customer,33,1,1,3,3,91586,1,26,1438.3,0,1438.3,2557,55,0
7.18E+08,Existing Customer,65,1,1,4,3,29055,1,36,4465,703,3762,4044,66,0.157
8.03E+08,Existing Customer,61,1,1,3,2,66277,1,55,3264,1348,1916,1665,32,0.413
7.14E+08,Existing Customer,44,1,4,3,4,102004,1,34,26856,0,26856,4222,75,0
7.19E+08,Existing Customer,38,1,1,2,3,101555,4,29,34516,1435,33081,4238,85,0.042
7.09E+08,Existing Customer,41,1,4,6,3,106118,1,32,21756,0,21756,3063,71,0
7.15E+08,Existing Customer,44,2,4,6,2,25533,1,26,4726,1551,3175,3658,70,0.328
7.09E+08,Attrited Customer,41,1,5,7,3,72863,2,32,34516,2517,31999,1727,35,0.073
8.28E+08,Existing Customer,45,2,2,7,3,31916,1,41,5596,0,5596,3212,64,0
7.11E+08,Existing Customer,37,1,0,5,3,93114,1,27,15326,0,15326,2990,55,0
7.17E+08,Existing Customer,51,1,1,7,3,80677,1,38,11373,1319,10054,1976,35,0.116
7.89E+08,Existing Customer,65,1,0,6,3,20311,1,54,2644,1691,953,3495,70,0.64
7.13E+08,Existing Customer,37,2,1,3,3,47643,1,27,2673,2517,156,3052,63,0.942
7.20E+08,Existing Customer,54,1,4,7,2,62204,1,36,7477,1752,5725,1543,34,0.234
7.18E+08,Existing Customer,46,1,4,3,2,94378,1,33,16227,917,15310,4314,67,0.057
7.19E+08,Existing Customer,41,1,2,7,3,101608,1,34,19110,2449,16661,4478,76,0.128
7.72E+08,Existing Customer,49,1,2,7,3,55121,1,37,2993,1265,1728,4089,72,0.423
7.72E+08,Existing Customer,51,1,2,3,2,84113,1,40,3290,2461,829,3591,80,0.748
7.17E+08,Existing Customer,50,2,3,4,3,34525,4,39,11176,2422,8754,2682,64,0.217
7.13E+08,Existing Customer,48,2,4,4,2,37727,1,36,21416,0,21416,4221,75,0
7.72E+08,Existing Customer,53,1,2,3,2,92140,1,41,2492,1668,824,1606,32,0.669
7.17E+08,Existing Customer,54,1,2,5,3,62073,1,38,14265,1878,12387,3982,58,0.132
7.11E+08,Existing Customer,46,2,4,7,3,46616,4,35,16985,968,16017,2961,56,0.057
7.13E+08,Existing Customer,47,2,4,4,3,28454,1,38,7469,1899,5570,3150,70,0.254
7.10E+08,Existing Customer,52,2,4,3,2,33463,1,36,4592,2517,2075,1470,33,0.548
7.10E+08,Existing Customer,43,2,4,3,3,27901,1,32,4341,0,4341,3825,63,0
7.21E+08,Existing Customer,41,1,4,6,1,88124,2,36,34516,0,34516,4077,67,0
7.81E+08,Existing Customer,34,1,3,5,4,78781,4,23,27710,0,27710,4014,73,0
7.18E+08,Existing Customer,33,2,1,1,3,26327,4,17,13431,1583,11848,2338,71,0.118
7.18E+08,Existing Customer,49,1,1,4,4,61612,1,36,2645,1499,1146,4251,69,0.567
7.09E+08,Existing Customer,44,1,3,2,3,122312,1,35,14028,1435,12593,3683,73,0.102
7.13E+08,Existing Customer,36,1,1,6,1,87244,1,28,34516,774,33742,3030,74,0.022
7.93E+08,Existing Customer,37,1,3,4,3,88115,1,31,5699,1006,4693,2835,57,0.177
7.20E+08,Existing Customer,46,1,3,7,1,143145,1,34,16284,0,16284,3018,75,0
7.67E+08,Existing Customer,65,1,0,6,3,34762,1,56,3226,2073,1153,3250,70,0.643
7.09E+08,Existing Customer,52,1,2,1,2,94409,1,36,2803,778,2025,3142,64,0.278
7.21E+08,Existing Customer,50,1,1,6,2,141939,1,30,34516,2010,32506,2776,59,0.058
7.74E+08,Existing Customer,59,1,1,6,3,31920,1,53,2192,1569,623,4010,79,0.716
7.20E+08,Existing Customer,37,2,3,7,3,57626,1,29,8318,1945,6373,3676,77,0.234
7.08E+08,Attrited Customer,40,1,3,3,4,74593,1,30,6391,0,6391,2323,44,0
7.11E+08,Existing Customer,40,2,3,4,2,23603,1,31,4736,945,3791,3927,73,0.2
7.14E+08,Existing Customer,59,1,1,2,3,75943,1,49,9944,1606,8338,3159,69,0.162
8.16E+08,Existing Customer,52,2,3,1,2,52368,1,47,4717,0,4717,2349,66,0
7.12E+08,Existing Customer,43,2,4,7,4,22973,1,34,12778,1528,11250,3337,69,0.12
7.18E+08,Existing Customer,48,1,3,3,2,68822,1,38,16920,2157,14763,3275,60,0.127
7.18E+08,Existing Customer,45,2,2,3,4,35749,1,35,3240,2517,723,1904,41,0.777
7.71E+08,Existing Customer,30,2,0,3,1,34826,1,17,4704,0,4704,3294,87,0
7.89E+08,Existing Customer,41,2,5,4,3,49286,1,32,14987,1425,13562,4470,83,0.095
7.80E+08,Existing Customer,51,1,1,7,3,119559,1,34,3554,1563,1991,3640,59,0.44
8.24E+08,Existing Customer,46,1,3,3,2,130759,1,42,9227,938,8289,3948,74,0.102
7.16E+08,Existing Customer,50,1,1,7,2,127259,1,40,7522,1057,6465,2533,62,0.141
7.15E+08,Existing Customer,31,2,0,1,2,39025,1,21,1677,0,1677,3059,50,0
8.07E+08,Existing Customer,48,1,1,4,3,68602,1,40,2319,1630,689,3739,68,0.703
7.17E+08,Existing Customer,39,2,1,7,2,30166,1,29,2722,1592,1130,3205,49,0.585
7.09E+08,Existing Customer,50,2,2,7,2,25162,1,39,2046,0,2046,3446,71,0
7.17E+08,Existing Customer,47,1,4,7,3,104396,4,37,34516,0,34516,2851,80,0
7.11E+08,Existing Customer,53,1,3,4,3,82460,1,42,18531,1548,16983,2484,52,0.084
7.09E+08,Existing Customer,45,1,4,3,2,58708,1,36,4112,0,4112,2949,54,0
7.12E+08,Existing Customer,46,1,4,3,3,139686,1,34,34516,0,34516,4143,68,0
7.21E+08,Existing Customer,34,1,2,3,3,110213,4,22,34516,1263,33253,2759,65,0.037
7.09E+08,Existing Customer,39,1,1,6,2,39371,1,28,4683,2514,2169,2010,45,0.537
7.71E+08,Existing Customer,62,1,0,7,2,46334,1,48,1438.3,0,1438.3,1406,27,0
7.18E+08,Existing Customer,53,2,3,6,2,30576,1,36,4224,2417,1807,1458,29,0.572
7.10E+08,Existing Customer,51,1,3,3,2,74302,1,32,7133,0,7133,2689,62,0
7.20E+08,Existing Customer,34,2,1,4,3,53610,1,22,10253,1857,8396,3042,66,0.181
7.21E+08,Existing Customer,44,2,2,2,3,46674,1,25,4210,0,4210,4248,65,0
7.56E+08,Existing Customer,49,1,3,4,3,134439,1,42,12630,1822,10808,4084,66,0.144
7.08E+08,Existing Customer,26,1,0,3,1,27020,1,36,21084,2517,18567,2309,71,0.119
8.27E+08,Attrited Customer,56,2,2,1,3,25377,1,52,3639,2178,1461,1865,42,0.599
7.17E+08,Existing Customer,52,1,1,4,1,125942,1,36,31945,1591,30354,3650,62,0.05
7.09E+08,Attrited Customer,65,2,0,4,3,43526,1,56,5894,477,5417,1616,32,0.081
7.72E+08,Existing Customer,65,2,1,7,3,38914,1,54,2209,0,2209,3292,52,0
7.13E+08,Existing Customer,35,1,1,1,3,60200,1,26,23447,1515,21932,2834,77,0.065
7.19E+08,Existing Customer,48,1,3,3,3,86858,1,30,4180,688,3492,3750,76,0.165
7.89E+08,Existing Customer,53,2,1,3,3,55300,1,39,4930,2227,2703,4224,77,0.452
7.78E+08,Existing Customer,38,1,3,6,2,73844,1,18,3417,1749,1668,2068,34,0.512
8.20E+08,Existing Customer,50,2,1,1,3,28130,1,45,4785,1965,2820,3651,59,0.411
7.13E+08,Existing Customer,46,1,3,6,2,38143,4,33,12685,0,12685,4454,74,0
7.21E+08,Existing Customer,48,1,3,3,3,98845,1,35,21374,0,21374,4100,79,0
7.09E+08,Existing Customer,36,1,2,3,2,72046,1,28,1911,1217,694,1965,49,0.637
7.69E+08,Existing Customer,41,2,2,5,3,37263,1,35,8666,0,8666,3593,71,0
7.86E+08,Existing Customer,60,1,0,7,2,66448,1,54,2759,2501,258,1650,34,0.906
7.39E+08,Attrited Customer,49,2,2,7,3,49722,1,41,5984,0,5984,1838,42,0
7.20E+08,Existing Customer,45,2,4,4,4,56723,1,36,23000,1097,21903,3886,70,0.048
7.16E+08,Existing Customer,36,1,2,1,3,60772,1,25,1438.3,0,1438.3,2882,68,0
7.17E+08,Existing Customer,49,1,3,3,2,34836,1,36,2976,1817,1159,3332,60,0.611
7.14E+08,Existing Customer,43,1,3,4,3,125291,1,36,34516,0,34516,1996,48,0
8.07E+08,Existing Customer,58,1,1,4,2,64956,1,53,1438.3,0,1438.3,1539,40,0
7.15E+08,Existing Customer,46,1,0,4,1,82615,1,36,16099,0,16099,3656,88,0
7.12E+08,Existing Customer,50,1,2,3,3,92265,1,36,19595,1187,18408,3811,62,0.061
7.20E+08,Existing Customer,43,1,4,3,3,73123,1,25,13193,1749,11444,4071,64,0.133
7.20E+08,Existing Customer,57,2,3,1,3,53301,1,36,8184,1508,6676,4134,71,0.184
7.13E+08,Existing Customer,30,1,1,7,2,33920,1,13,2607,1966,641,1719,45,0.754
7.21E+08,Existing Customer,48,2,2,7,2,31410,1,37,5758,0,5758,4422,76,0
7.16E+08,Existing Customer,51,1,2,2,3,142708,1,36,25873,582,25291,3920,84,0.022
7.11E+08,Existing Customer,46,1,2,7,1,70705,1,37,2695,1657,1038,4068,53,0.615
7.79E+08,Existing Customer,46,1,3,1,2,107686,1,32,20860,1496,19364,3435,56,0.072
7.14E+08,Existing Customer,45,1,4,7,2,47094,1,30,1892,1049,843,4558,60,0.554
7.79E+08,Existing Customer,52,1,3,1,2,101739,1,33,27751,1018,26733,1427,25,0.037
7.78E+08,Existing Customer,48,1,5,3,2,96209,1,38,34516,657,33859,3661,71,0.019
7.15E+08,Existing Customer,47,1,3,7,3,110068,1,37,24580,2517,22063,3069,62,0.102
7.72E+08,Attrited Customer,49,1,2,4,2,86071,1,38,29893,0,29893,2063,48,0
7.73E+08,Existing Customer,43,1,1,7,2,108243,1,33,21165,735,20430,3343,60,0.035
7.89E+08,Existing Customer,47,2,4,6,3,46944,1,33,9148,561,8587,3451,59,0.061
7.17E+08,Existing Customer,55,1,2,7,2,88212,1,46,10979,1889,9090,1425,33,0.172
7.13E+08,Existing Customer,41,2,5,5,2,38540,1,33,6519,851,5668,3088,65,0.131
7.16E+08,Existing Customer,44,1,5,4,2,92575,1,36,2509,1464,1045,3166,72,0.583
7.19E+08,Existing Customer,35,2,2,6,2,32821,1,36,2664,0,2664,3135,59,0
8.22E+08,Existing Customer,40,2,2,7,2,26394,1,28,14999,1123,13876,3441,69,0.075
7.10E+08,Existing Customer,32,2,1,4,3,30215,4,13,10332,948,9384,2914,67,0.092
7.14E+08,Existing Customer,50,1,4,7,2,64481,1,36,10226,1638,8588,3321,57,0.16
8.28E+08,Attrited Customer,38,1,3,1,3,79426,1,34,12050,1821,10229,2381,40,0.151
7.80E+08,Existing Customer,39,1,2,4,3,136427,1,22,26124,0,26124,4199,92,0
7.88E+08,Existing Customer,48,2,3,3,1,33994,1,31,9816,0,9816,3489,81,0
7.72E+08,Existing Customer,52,2,2,1,3,35602,1,40,2783,2379,404,3897,74,0.855
7.16E+08,Existing Customer,49,1,3,3,4,72028,1,36,15942,0,15942,1742,41,0
7.16E+08,Existing Customer,46,2,3,3,3,34939,4,39,12222,1260,10962,3418,78,0.103
7.89E+08,Existing Customer,38,2,4,2,2,39832,1,26,4002,1402,2600,2114,53,0.35
7.17E+08,Existing Customer,60,1,0,1,3,109794,4,53,34516,1388,33128,3261,64,0.04
7.10E+08,Existing Customer,48,1,2,4,3,92507,1,36,10227,1695,8532,3577,82,0.166
7.12E+08,Existing Customer,45,2,2,3,3,35160,1,34,4265,1622,2643,3244,62,0.38
7.17E+08,Existing Customer,47,1,2,7,4,73342,1,36,13867,0,13867,4297,68,0
7.12E+08,Existing Customer,43,1,2,2,1,51763,1,34,2243,0,2243,4023,63,0
8.18E+08,Existing Customer,41,2,2,3,2,56649,1,36,11239,1375,9864,3978,89,0.122
7.88E+08,Existing Customer,53,1,2,7,3,68359,1,45,22558,818,21740,3855,70,0.036
7.09E+08,Existing Customer,50,1,5,5,2,126999,4,36,34516,891,33625,2687,64,0.026
7.08E+08,Existing Customer,56,1,2,3,2,99464,1,36,23510,1049,22461,1661,35,0.045
7.15E+08,Existing Customer,63,2,0,6,4,54918,1,55,1651,1433,218,4050,58,0.868
7.10E+08,Existing Customer,53,2,1,4,3,36158,1,41,8693,796,7897,4755,69,0.092
8.15E+08,Existing Customer,35,2,2,4,2,23843,1,30,4549,1193,3356,1914,33,0.262
7.78E+08,Existing Customer,51,1,2,1,2,111030,1,33,3558,0,3558,4136,65,0
7.21E+08,Attrited Customer,51,2,1,3,3,35680,1,37,7176,0,7176,1375,33,0
8.03E+08,Existing Customer,44,1,3,7,3,109162,4,38,34516,657,33859,4614,76,0.019
7.09E+08,Existing Customer,38,1,3,3,3,78211,1,25,18293,0,18293,2958,63,0
7.80E+08,Existing Customer,40,2,2,3,1,43448,1,23,18332,1376,16956,4095,67,0.075
8.19E+08,Existing Customer,48,1,2,3,1,117557,1,43,6383,1436,4947,4462,88,0.225
7.09E+08,Existing Customer,42,2,3,4,3,33690,4,31,13441,2517,10924,1894,49,0.187
7.55E+08,Existing Customer,50,1,2,3,2,130920,1,43,20114,0,20114,4740,88,0
7.19E+08,Existing Customer,54,2,2,3,3,29241,1,43,2019,1387,632,1689,36,0.687
8.17E+08,Existing Customer,38,1,3,4,3,71398,4,33,34516,1793,32723,4533,78,0.052
7.12E+08,Attrited Customer,55,1,5,5,3,118204,1,47,1438.3,0,1438.3,1427,36,0
7.17E+08,Attrited Customer,46,1,4,4,2,64399,1,36,8017,0,8017,1657,43,0
7.16E+08,Existing Customer,49,2,1,2,2,23543,1,36,8519,0,8519,3698,65,0
8.09E+08,Existing Customer,38,1,3,7,3,93369,1,33,34516,2135,32381,3514,63,0.062
7.16E+08,Existing Customer,50,1,0,6,1,77802,1,39,9474,1021,8453,3240,54,0.108
7.18E+08,Existing Customer,40,2,3,3,3,39184,1,27,6587,824,5763,4160,70,0.125
7.15E+08,Existing Customer,32,1,1,4,3,77069,1,36,2999,0,2999,3018,80,0
7.80E+08,Existing Customer,49,1,3,3,3,61198,1,32,7154,1472,5682,3607,59,0.206
7.88E+08,Existing Customer,53,1,2,5,2,99236,1,43,4039,1397,2642,1494,36,0.346
7.17E+08,Existing Customer,57,1,3,3,2,109285,1,46,5516,2517,2999,1532,24,0.456
7.16E+08,Existing Customer,64,2,0,3,3,27712,1,54,5577,689,4888,4256,70,0.124
7.21E+08,Existing Customer,34,1,3,7,4,119506,1,24,8628,1500,7128,2902,60,0.174
7.10E+08,Existing Customer,43,1,2,6,3,138874,1,33,30137,1368,28769,3522,74,0.045
8.04E+08,Existing Customer,42,2,3,2,2,39416,1,36,9778,2154,7624,3413,66,0.22
7.80E+08,Existing Customer,48,1,3,6,3,142482,1,38,20912,0,20912,4172,84,0
8.26E+08,Existing Customer,49,1,3,4,3,137808,1,45,14699,1049,13650,4890,64,0.071
7.20E+08,Existing Customer,57,1,3,1,3,78666,1,36,10350,0,10350,3396,63,0
7.10E+08,Existing Customer,44,1,4,3,3,58090,1,36,11346,0,11346,3784,67,0
7.12E+08,Existing Customer,63,2,2,3,3,24442,2,55,15987,1345,14642,3640,56,0.084
7.18E+08,Existing Customer,43,1,3,3,3,65700,1,30,19711,0,19711,3602,72,0
7.12E+08,Existing Customer,33,1,4,4,3,56436,1,25,8650,1929,6721,2878,63,0.223
7.11E+08,Existing Customer,55,1,2,3,3,115090,4,36,34516,1316,33200,3542,60,0.038
7.21E+08,Existing Customer,50,1,2,3,2,117317,1,36,9748,1354,8394,3323,66,0.139
7.16E+08,Existing Customer,49,2,3,7,4,27157,1,36,2454,2060,394,3777,75,0.839
7.16E+08,Attrited Customer,48,1,3,5,4,144590,1,35,34516,0,34516,1632,44,0
7.58E+08,Existing Customer,47,2,3,4,4,35274,1,40,4255,1681,2574,3453,72,0.395
7.13E+08,Existing Customer,35,2,4,6,3,35137,1,24,3271,1367,1904,2464,92,0.418
7.10E+08,Existing Customer,31,2,0,3,3,38139,1,20,3480,724,2756,2807,65,0.208
7.17E+08,Existing Customer,50,1,3,6,3,93575,1,40,13306,2458,10848,3556,68,0.185
7.79E+08,Existing Customer,38,1,3,3,3,110869,1,31,13637,0,13637,3625,73,0
7.16E+08,Existing Customer,39,1,3,3,3,69827,1,29,6733,1028,5705,4444,72,0.153
7.54E+08,Existing Customer,52,2,3,4,3,27829,1,45,2728,1365,1363,4293,83,0.5
7.08E+08,Existing Customer,49,2,4,3,2,59714,1,41,6250,644,5606,2433,41,0.103
7.90E+08,Existing Customer,49,1,4,6,2,44803,1,33,3653,881,2772,3297,66,0.241
7.12E+08,Existing Customer,44,1,3,4,1,69408,1,36,22919,1368,21551,3752,71,0.06
7.20E+08,Existing Customer,36,1,1,3,3,124352,1,20,34516,0,34516,2686,59,0
7.87E+08,Existing Customer,44,1,3,7,2,119996,1,38,4198,1782,2416,2051,36,0.424
7.12E+08,Existing Customer,44,1,3,3,3,67424,1,39,7532,0,7532,3550,68,0
7.49E+08,Existing Customer,35,1,5,6,3,66332,1,28,4587,1704,2883,2968,65,0.371
7.22E+08,Attrited Customer,45,1,4,3,2,116368,1,36,12250,2165,10085,1995,39,0.177
7.89E+08,Existing Customer,56,1,4,1,3,88980,1,41,17753,1899,15854,3986,64,0.107
7.09E+08,Existing Customer,37,2,1,3,3,34812,4,19,12535,2049,10486,3283,74,0.163
7.19E+08,Existing Customer,48,2,3,6,2,28367,1,38,3541,1444,2097,3410,69,0.408
7.17E+08,Existing Customer,43,2,3,3,1,20898,1,33,14622,0,14622,4632,67,0
7.78E+08,Existing Customer,45,1,3,7,2,90035,1,38,23973,0,23973,3560,71,0
7.13E+08,Existing Customer,54,1,3,3,3,87585,1,38,29200,1310,27890,3042,73,0.045
8.04E+08,Existing Customer,46,1,2,5,3,60991,1,41,10077,0,10077,2118,52,0
7.15E+08,Existing Customer,44,2,4,2,2,20110,1,36,8667,1775,6892,3939,69,0.205
7.20E+08,Existing Customer,44,1,3,3,3,69125,1,31,12871,758,12113,3060,60,0.059
7.21E+08,Existing Customer,38,1,2,3,3,74000,1,30,2346,0,2346,3982,72,0
7.89E+08,Existing Customer,55,2,2,5,1,35143,1,43,9919,0,9919,2058,70,0
7.13E+08,Existing Customer,50,1,3,7,3,120317,1,33,17087,0,17087,3519,70,0
7.13E+08,Attrited Customer,42,2,3,3,2,21562,1,36,5505,2517,2988,2272,42,0.457
7.08E+08,Existing Customer,49,2,3,6,1,34869,1,36,1902,0,1902,3731,53,0
7.18E+08,Existing Customer,31,2,0,3,3,26705,1,22,4254,2464,1790,2366,62,0.579
7.19E+08,Existing Customer,51,1,2,7,4,112858,1,39,9854,1886,7968,3912,76,0.191
7.12E+08,Existing Customer,47,2,4,4,2,38495,1,31,7711,988,6723,2078,42,0.128
7.89E+08,Existing Customer,30,2,0,3,2,35515,1,19,3213,2517,696,2666,46,0.783
7.88E+08,Existing Customer,46,1,2,7,4,130036,1,37,3132,1466,1666,3612,59,0.468
7.79E+08,Existing Customer,45,2,3,4,1,25381,1,33,9977,2088,7889,3530,61,0.209
7.08E+08,Existing Customer,53,2,2,1,2,48577,1,41,5659,1393,4266,1570,40,0.246
7.21E+08,Attrited Customer,62,1,0,7,3,40911,4,42,17161,0,17161,1898,42,0
7.17E+08,Existing Customer,65,2,1,7,3,52397,1,36,5018,1131,3887,4028,81,0.225
7.83E+08,Existing Customer,44,2,3,7,2,52508,1,38,11474,1063,10411,3242,74,0.093
7.15E+08,Existing Customer,51,1,3,5,2,50773,1,36,7925,1445,6480,3815,65,0.182
7.20E+08,Existing Customer,28,2,0,6,3,38758,4,20,12793,1650,11143,2671,67,0.129
7.54E+08,Existing Customer,49,1,2,7,3,35432,1,42,4834,0,4834,1876,35,0
7.43E+08,Existing Customer,44,2,3,4,2,26761,1,31,1438.3,688,750.3,4208,86,0.478
7.11E+08,Existing Customer,55,1,3,1,3,142595,1,36,12948,1839,11109,2481,42,0.142
7.16E+08,Attrited Customer,49,1,4,3,3,77847,1,36,5662,1484,4178,1693,25,0.262
7.73E+08,Existing Customer,34,2,2,4,3,28172,1,24,2799,0,2799,2311,43,0
7.19E+08,Existing Customer,50,1,2,7,2,87432,1,38,6030,1315,4715,3420,81,0.218
7.19E+08,Existing Customer,42,1,2,3,1,109130,1,35,6779,1359,5420,3434,65,0.2
7.21E+08,Existing Customer,53,2,1,6,1,49499,4,36,15248,1242,14006,4758,83,0.081
7.68E+08,Existing Customer,53,1,3,4,3,78550,1,45,15583,0,15583,3938,69,0
7.97E+08,Existing Customer,32,1,1,4,2,42713,1,26,2576,1754,822,2880,69,0.681
7.72E+08,Existing Customer,48,1,1,7,2,73472,4,37,25270,1090,24180,1941,51,0.043
7.13E+08,Existing Customer,35,1,4,3,3,61136,1,22,8717,719,7998,2067,59,0.082
7.17E+08,Existing Customer,45,1,4,3,2,103171,1,36,1438.3,0,1438.3,3748,64,0
7.10E+08,Existing Customer,45,1,5,1,3,94384,1,35,33755,2301,31454,3458,71,0.068
7.80E+08,Existing Customer,53,2,2,7,3,56962,1,37,7282,0,7282,3364,69,0
7.17E+08,Existing Customer,42,1,4,7,3,107724,1,32,7260,713,6547,4253,73,0.098
7.13E+08,Existing Customer,43,2,3,3,2,24482,4,30,12952,1864,11088,3472,51,0.144
7.10E+08,Existing Customer,55,2,2,7,3,36111,1,43,5353,1594,3759,4456,79,0.298
7.15E+08,Existing Customer,38,1,0,3,2,71986,1,33,11741,1560,10181,2143,41,0.133
7.09E+08,Existing Customer,39,2,4,6,3,24874,1,36,2609,1656,953,3024,64,0.635
7.20E+08,Existing Customer,51,2,1,1,2,27387,1,37,11167,0,11167,3848,74,0
7.15E+08,Existing Customer,44,1,3,4,2,110884,1,36,20882,1420,19462,2291,40,0.068
8.16E+08,Existing Customer,42,1,2,7,3,128348,2,37,34516,1230,33286,3260,63,0.036
8.06E+08,Existing Customer,63,2,1,1,3,57665,1,56,3071,2044,1027,4433,68,0.666
8.06E+08,Existing Customer,39,1,2,3,1,64043,1,34,2267,0,2267,4544,84,0
7.88E+08,Existing Customer,52,1,2,4,3,145790,1,44,6617,2517,4100,3595,68,0.38
7.18E+08,Existing Customer,57,2,2,4,1,34758,1,50,3276,0,3276,3758,61,0
7.18E+08,Existing Customer,36,1,0,4,2,140945,1,24,10097,2139,7958,3092,67,0.212
7.17E+08,Existing Customer,42,2,3,1,2,24159,1,36,8260,2517,5743,3299,64,0.305
7.14E+08,Existing Customer,52,1,4,3,2,59154,1,33,5776,874,4902,4029,72,0.151
7.13E+08,Existing Customer,40,2,4,3,1,27271,1,36,1438.3,915,523.3,3754,58,0.636
7.55E+08,Existing Customer,40,2,3,1,3,32760,1,33,7207,2002,5205,3825,70,0.278
7.89E+08,Attrited Customer,38,1,1,7,2,149045,1,16,2106,238,1868,2136,40,0.113
7.12E+08,Existing Customer,44,1,3,4,2,69329,1,34,21158,0,21158,4071,67,0
7.18E+08,Existing Customer,43,1,3,3,2,123885,1,36,22906,1132,21774,3204,64,0.049
7.09E+08,Existing Customer,45,1,2,3,2,73332,1,33,2648,2309,339,3281,63,0.872
8.17E+08,Existing Customer,34,2,4,3,3,30437,4,29,30702,673,30029,2652,64,0.022
7.19E+08,Existing Customer,49,1,1,7,3,123890,1,40,34516,0,34516,3230,64,0
7.14E+08,Existing Customer,53,2,1,1,1,55374,1,36,17054,0,17054,4659,72,0
7.21E+08,Attrited Customer,38,1,3,1,3,68259,1,18,16317,0,16317,1995,54,0
7.08E+08,Existing Customer,36,1,1,3,3,83015,1,27,3761,1710,2051,3240,65,0.455
7.16E+08,Existing Customer,48,1,3,7,2,46891,1,35,2173,0,2173,4251,60,0
7.16E+08,Existing Customer,53,2,1,6,3,42971,4,41,15845,1675,14170,4037,68,0.106
7.16E+08,Attrited Customer,49,2,1,6,2,56218,1,39,8061,2517,5544,1224,31,0.312
8.06E+08,Existing Customer,37,1,2,4,4,133369,1,32,34516,0,34516,3660,59,0
7.08E+08,Existing Customer,44,1,4,3,2,116064,1,36,19430,0,19430,3650,80,0
7.78E+08,Existing Customer,42,2,1,7,3,55156,1,22,19127,985,18142,3323,56,0.051
7.09E+08,Existing Customer,48,1,0,7,1,48529,1,36,2708,2517,191,2198,41,0.929
7.18E+08,Existing Customer,60,2,1,3,3,58540,1,51,23566,1147,22419,4274,64,0.049
7.14E+08,Existing Customer,49,2,2,4,2,27765,1,35,2532,2124,408,3400,76,0.839
7.20E+08,Existing Customer,37,1,2,4,3,71857,1,29,9829,2517,7312,2927,73,0.256
7.93E+08,Existing Customer,57,2,3,5,3,57156,1,51,7226,1689,5537,3474,67,0.234
7.16E+08,Existing Customer,59,2,1,1,4,25659,1,49,4072,0,4072,1966,43,0
7.79E+08,Existing Customer,46,2,3,6,3,44122,1,28,21646,1778,19868,3328,61,0.082
7.19E+08,Existing Customer,39,2,3,3,3,30181,1,36,1438.3,0,1438.3,4548,69,0
7.19E+08,Existing Customer,40,1,3,7,2,130950,1,26,14046,1994,12052,3792,77,0.142
7.80E+08,Existing Customer,49,1,4,7,2,66290,4,32,25620,1107,24513,3503,66,0.043
8.13E+08,Attrited Customer,53,1,4,7,3,139392,1,48,34516,278,34238,3029,49,0.008
7.18E+08,Existing Customer,59,2,0,3,3,49776,4,45,21358,1225,20133,3646,77,0.057
